datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/11/18 22:13:07,GOES-16,Brasil,SAO PAULO,BROTAS,Cerrado,4,0,0.62,-22.45,-48.02,
2019/11/18 22:33:01,GOES-16,Brasil,SAO PAULO,ARANDU,Cerrado,4,0,1,-23.21,-49.07,
2019/11/18 22:33:01,GOES-16,Brasil,SAO PAULO,ARANDU,Cerrado,4,0,1,-23.21,-49.04,
2019/11/18 22:43:03,GOES-16,Brasil,SAO PAULO,ARANDU,Cerrado,4,0,1,-23.21,-49.04,
2019/11/18 22:43:03,GOES-16,Brasil,SAO PAULO,ARANDU,Cerrado,4,0,1,-23.21,-49.07,
2019/11/18 22:43:03,GOES-16,Brasil,SAO PAULO,ARANDU,Cerrado,4,0,1,-23.21,-49.09,
2019/11/19 00:03:09,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,4,0,1,-22.15,-49.65,
2019/11/19 00:23:09,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,4,0,1,-22.15,-49.65,
2019/11/19 00:33:08,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,4,0,1,-22.15,-49.62,
2019/11/19 00:33:08,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,4,0,1,-22.15,-49.65,
2019/11/19 00:43:09,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,4,0,1,-22.15,-49.65,
2019/11/19 01:03:08,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,4,0,1,-22.15,-49.65,
2019/11/18 23:53:08,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,3,0,1,-22.15,-49.65,
2019/11/20 00:33:08,GOES-16,Brasil,SAO PAULO,GALIA,Mata Atlantica,5,0.75,1,-22.3,-49.59,
2019/11/20 21:13:05,GOES-16,Brasil,SAO PAULO,RIO DAS PEDRAS,Mata Atlantica,5,0,0.01,-22.84,-47.56,
2019/11/20 21:13:05,GOES-16,Brasil,SAO PAULO,RIO DAS PEDRAS,Mata Atlantica,5,0,0.04,-22.84,-47.54,
2019/11/20 21:43:03,GOES-16,Brasil,SAO PAULO,AVARE,Cerrado,5,0.35,1,-22.96,-49.01,
2019/11/20 21:43:03,GOES-16,Brasil,SAO PAULO,CERQUEIRA CESAR,Cerrado,5,0.35,1,-22.96,-49.04,
2019/11/20 00:03:07,GOES-16,Brasil,SAO PAULO,GALIA,Mata Atlantica,5,0.75,1,-22.3,-49.59,
2019/11/20 00:03:07,GOES-16,Brasil,SAO PAULO,GALIA,Mata Atlantica,4,1.14,1,-22.27,-49.59,
2019/11/20 00:13:08,GOES-16,Brasil,SAO PAULO,GALIA,Mata Atlantica,4,1.14,1,-22.27,-49.59,
2019/11/20 00:13:08,GOES-16,Brasil,SAO PAULO,GALIA,Mata Atlantica,5,0.75,1,-22.3,-49.59,
2019/11/20 00:43:06,GOES-16,Brasil,SAO PAULO,GALIA,Mata Atlantica,5,0.75,1,-22.3,-49.59,
2019/11/20 01:03:08,GOES-16,Brasil,SAO PAULO,GALIA,Mata Atlantica,5,0.75,1,-22.3,-49.59,
2019/11/19 23:33:11,GOES-16,Brasil,SAO PAULO,FLORIDA PAULISTA,Mata Atlantica,4,0,1,-21.59,-51.14,
2019/11/19 23:33:11,GOES-16,Brasil,SAO PAULO,FLORIDA PAULISTA,Mata Atlantica,4,0,1,-21.57,-51.16,
2019/11/19 23:33:11,GOES-16,Brasil,SAO PAULO,FLORIDA PAULISTA,Mata Atlantica,4,0,1,-21.59,-51.18,
2019/11/19 23:43:07,GOES-16,Brasil,SAO PAULO,GALIA,Mata Atlantica,4,0,1,-22.3,-49.59,
2019/11/26 21:03:15,GOES-16,Brasil,SAO PAULO,TAQUARAL,Cerrado,3,0,0.74,-21.05,-48.45,
2019/11/26 21:23:14,GOES-16,Brasil,SAO PAULO,TAQUARAL,Cerrado,3,0,0.74,-21.05,-48.45,
2019/11/26 21:33:15,GOES-16,Brasil,SAO PAULO,TAQUARAL,Cerrado,3,0,0.74,-21.05,-48.45,
2019/07/01 00:03:08,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.17,-51.06,
2019/07/01 00:03:08,GOES-16,Brasil,SAO PAULO,RANCHARIA,Cerrado,5,0,1,-22.17,-51.03,
2019/07/01 00:13:08,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.15,-51.06,
2019/07/01 00:13:08,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.15,-51.04,
2019/07/01 00:13:08,GOES-16,Brasil,SAO PAULO,RANCHARIA,Cerrado,5,0,1,-22.17,-51.03,
2019/07/01 00:33:08,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.13,-51.04,
2019/07/01 00:33:08,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.15,-51.06,
2019/07/01 00:33:08,GOES-16,Brasil,SAO PAULO,RANCHARIA,Cerrado,5,0,1,-22.15,-51.02,
2019/07/01 00:33:08,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.17,-51.06,
2019/07/01 00:43:07,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.15,-51.06,
2019/07/01 00:43:07,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.15,-51.04,
2019/07/01 00:43:07,GOES-16,Brasil,SAO PAULO,RANCHARIA,Cerrado,5,0,1,-22.17,-51.03,
2019/07/01 01:03:15,GOES-16,Brasil,SAO PAULO,PIRANGI,Mata Atlantica,28,0,1,-21.09,-48.67,
2019/07/01 01:03:08,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.15,-51.06,
2019/07/01 01:33:08,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.15,-51.04,
2019/07/01 01:43:08,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.15,-51.04,
2019/07/01 02:03:08,GOES-16,Brasil,SAO PAULO,MARTINOPOLIS,Cerrado,5,0,1,-22.15,-51.04,
2019/02/19 19:33:08,GOES-16,Brasil,SAO PAULO,RIO CLARO,Mata Atlantica,2,0.18,0.02,-22.32,-47.5,
2019/08/12 00:03:13,GOES-16,Brasil,SAO PAULO,SAO SIMAO,Cerrado,7,0,1,-21.42,-47.75,
2019/08/12 00:03:13,GOES-16,Brasil,SAO PAULO,CRAVINHOS,Cerrado,7,0,1,-21.42,-47.73,
2019/08/12 00:13:13,GOES-16,Brasil,SAO PAULO,CRAVINHOS,Cerrado,7,0,1,-21.42,-47.73,
2019/08/12 18:33:12,GOES-16,Brasil,SAO PAULO,SANTA RITA DO PASSA QUATRO,Cerrado,7,0,1,-21.71,-47.71,
2019/08/12 20:03:13,GOES-16,Brasil,SAO PAULO,PRADOPOLIS,Cerrado,7,0,1,-21.35,-48.07,
2019/08/12 20:03:13,GOES-16,Brasil,SAO PAULO,PRADOPOLIS,Cerrado,7,0,1,-21.37,-48.07,
2019/08/12 21:03:04,GOES-16,Brasil,SAO PAULO,LARANJAL PAULISTA,Mata Atlantica,7,0,1,-22.89,-47.88,
2019/08/12 21:03:04,GOES-16,Brasil,SAO PAULO,PIRACICABA,Mata Atlantica,7,0,1,-22.89,-47.85,
2019/08/12 21:33:04,GOES-16,Brasil,SAO PAULO,LARANJAL PAULISTA,Mata Atlantica,7,0,1,-22.89,-47.88,
2019/08/12 21:43:05,GOES-16,Brasil,SAO PAULO,LARANJAL PAULISTA,Mata Atlantica,7,0,1,-22.89,-47.88,
2019/08/12 22:03:05,GOES-16,Brasil,SAO PAULO,LARANJAL PAULISTA,Mata Atlantica,7,0,1,-22.89,-47.88,
2019/08/12 00:33:10,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,6,0,1,-21.89,-50.89,
2019/08/12 00:33:10,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,6,0,1,-21.89,-50.87,
2019/08/12 00:33:09,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,6,0,1,-21.91,-50.89,
2019/08/12 00:33:09,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,6,0,1,-21.91,-50.87,
2019/08/12 18:03:17,GOES-16,Brasil,SAO PAULO,GUAPIACU,Cerrado,6,0,1,-20.7,-49.17,
2019/08/12 18:03:16,GOES-16,Brasil,SAO PAULO,SEVERINIA,Mata Atlantica,6,0,1,-20.78,-48.81,
2019/08/12 18:03:09,GOES-16,Brasil,SAO PAULO,QUEIROZ,Mata Atlantica,6,0,1,-21.84,-50.29,
2019/08/12 18:03:09,GOES-16,Brasil,SAO PAULO,QUEIROZ,Mata Atlantica,6,0,1,-21.84,-50.27,
2019/08/12 18:03:09,GOES-16,Brasil,SAO PAULO,HERCULANDIA,Mata Atlantica,6,0,1,-21.86,-50.28,
2019/08/12 18:03:09,GOES-16,Brasil,SAO PAULO,HERCULANDIA,Mata Atlantica,6,0,1,-21.88,-50.3,
2019/08/12 18:03:09,GOES-16,Brasil,SAO PAULO,HERCULANDIA,Mata Atlantica,6,0,1,-21.88,-50.28,
2019/08/12 18:33:17,GOES-16,Brasil,SAO PAULO,SEVERINIA,Mata Atlantica,7,0,1,-20.8,-48.83,
2019/08/12 18:33:15,GOES-16,Brasil,SAO PAULO,CASTILHO,Mata Atlantica,6,0,1,-20.97,-51.64,
2019/08/12 18:33:10,GOES-16,Brasil,SAO PAULO,QUEIROZ,Mata Atlantica,6,0,1,-21.84,-50.29,
2019/08/12 18:33:10,GOES-16,Brasil,SAO PAULO,QUEIROZ,Mata Atlantica,6,0,1,-21.84,-50.27,
2019/08/12 18:33:10,GOES-16,Brasil,SAO PAULO,HERCULANDIA,Mata Atlantica,6,0,1,-21.86,-50.28,
2019/08/12 18:33:10,GOES-16,Brasil,SAO PAULO,HERCULANDIA,Mata Atlantica,6,0,1,-21.88,-50.28,
2019/08/12 19:03:16,GOES-16,Brasil,SAO PAULO,SEVERINIA,Mata Atlantica,6,0,1,-20.78,-48.81,
2019/08/12 19:03:16,GOES-16,Brasil,SAO PAULO,SEVERINIA,Mata Atlantica,7,0,1,-20.8,-48.83,
2019/08/12 19:03:15,GOES-16,Brasil,SAO PAULO,CASTILHO,Mata Atlantica,6,0,1,-20.97,-51.64,
2019/08/12 19:03:10,GOES-16,Brasil,SAO PAULO,HERCULANDIA,Mata Atlantica,6,0,1,-21.88,-50.3,
2019/08/12 19:03:10,GOES-16,Brasil,SAO PAULO,HERCULANDIA,Mata Atlantica,6,0,1,-21.88,-50.28,
2019/08/12 19:33:15,GOES-16,Brasil,SAO PAULO,CASTILHO,Mata Atlantica,6,0,1,-20.97,-51.64,
2019/08/12 19:33:09,GOES-16,Brasil,SAO PAULO,HERCULANDIA,Mata Atlantica,6,0,1,-21.88,-50.28,
2019/08/12 20:03:15,GOES-16,Brasil,SAO PAULO,CASTILHO,Mata Atlantica,6,0,1,-20.97,-51.64,
2019/08/12 20:03:09,GOES-16,Brasil,SAO PAULO,BOCAINA,Cerrado,7,0,1,-22.08,-48.53,
2019/08/12 20:03:09,GOES-16,Brasil,SAO PAULO,BOCAINA,Cerrado,7,0,1,-22.08,-48.51,
2019/08/12 20:03:09,GOES-16,Brasil,SAO PAULO,BOCAINA,Cerrado,7,0,1,-22.1,-48.52,
2019/08/12 20:03:09,GOES-16,Brasil,SAO PAULO,BOCAINA,Cerrado,7,0,1,-22.1,-48.5,
2019/08/12 20:33:15,GOES-16,Brasil,SAO PAULO,CASTILHO,Mata Atlantica,6,0,1,-20.97,-51.64,
2019/08/12 21:33:09,GOES-16,Brasil,SAO PAULO,BOCAINA,Cerrado,7,0,1,-22.08,-48.51,
2019/08/12 21:43:15,GOES-16,Brasil,SAO PAULO,CASTILHO,Mata Atlantica,6,0,1,-20.99,-51.66,
2019/08/12 22:03:16,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,6,0,1,-20.83,-50.73,
2019/08/12 22:03:16,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,6,0,1,-20.85,-50.73,
2019/08/12 22:03:16,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,6,0,1,-20.85,-50.71,
2019/08/12 22:13:16,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,6,0,1,-20.83,-50.73,
2019/08/12 22:13:16,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,6,0,1,-20.85,-50.73,
2019/08/12 22:13:16,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,6,0,1,-20.85,-50.71,
2019/08/12 22:33:09,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,6,0,1,-21.91,-50.93,
2019/08/12 23:13:11,GOES-16,Brasil,SAO PAULO,SALMOURAO,Mata Atlantica,6,0,1,-21.58,-50.91,
2019/08/12 23:13:11,GOES-16,Brasil,SAO PAULO,SALMOURAO,Mata Atlantica,6,0,1,-21.58,-50.89,
2019/08/12 23:13:11,GOES-16,Brasil,SAO PAULO,SALMOURAO,Mata Atlantica,6,0,1,-21.6,-50.91,
2019/08/12 23:13:11,GOES-16,Brasil,SAO PAULO,SALMOURAO,Mata Atlantica,6,0,1,-21.6,-50.89,
2019/08/12 23:13:10,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,6,0,1,-21.91,-50.93,
2019/08/12 23:33:02,GOES-16,Brasil,SAO PAULO,CERQUEIRA CESAR,Cerrado,8,0,1,-23.16,-49.2,
2019/08/12 23:33:02,GOES-16,Brasil,SAO PAULO,CERQUEIRA CESAR,Cerrado,8,0,1,-23.16,-49.17,
2019/08/12 23:33:02,GOES-16,Brasil,SAO PAULO,CERQUEIRA CESAR,Cerrado,8,0,1,-23.18,-49.19,
2019/11/25 00:03:12,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.58,-51.45,
2019/11/25 00:03:12,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.59,-51.43,
2019/11/25 00:03:12,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.61,-51.45,
2019/11/25 00:03:12,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.61,-51.43,
2019/11/25 00:13:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.58,-51.45,
2019/11/25 00:13:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.59,-51.43,
2019/11/25 00:13:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.61,-51.45,
2019/11/25 00:13:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.61,-51.43,
2019/11/25 00:33:10,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.63,-51.42,
2019/11/25 01:03:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.58,-51.45,
2019/11/25 01:03:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.59,-51.43,
2019/11/25 01:03:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.61,-51.45,
2019/11/25 01:03:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,0,0.94,-21.61,-51.43,
2019/11/25 19:33:07,GOES-16,Brasil,SAO PAULO,TEODORO SAMPAIO,Mata Atlantica,4,0,0.55,-22.38,-52.43,
2019/11/25 23:03:10,GOES-16,Brasil,SAO PAULO,BARIRI,Cerrado,2,0,0.94,-21.99,-48.62,
2019/11/25 23:03:10,GOES-16,Brasil,SAO PAULO,BARIRI,Cerrado,2,0,0.94,-21.99,-48.64,
2019/11/25 23:03:10,GOES-16,Brasil,SAO PAULO,BOA ESPERANCA DO SUL,Cerrado,2,0,0.94,-21.97,-48.62,
2019/11/25 23:03:10,GOES-16,Brasil,SAO PAULO,BARIRI,Cerrado,2,0,0.94,-21.97,-48.65,
2019/11/25 23:13:09,GOES-16,Brasil,SAO PAULO,BARIRI,Cerrado,2,0,0.94,-21.99,-48.62,
2019/11/25 23:13:09,GOES-16,Brasil,SAO PAULO,BARIRI,Cerrado,2,0,0.94,-21.99,-48.64,
2019/11/24 23:03:10,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.63,-51.42,
2019/11/24 23:03:10,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.63,-51.44,
2019/11/24 23:13:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.61,-51.43,
2019/11/24 23:13:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.59,-51.43,
2019/11/24 23:13:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.58,-51.45,
2019/11/24 23:33:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.58,-51.45,
2019/11/24 23:33:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.59,-51.43,
2019/11/24 23:33:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.61,-51.45,
2019/11/24 23:53:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.58,-51.45,
2019/11/24 23:53:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.61,-51.45,
2019/11/24 23:53:11,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,3,0,0.6,-21.61,-51.43,
2019/11/26 05:23:05,GOES-16,Brasil,SAO PAULO,BERNARDINO DE CAMPOS,Mata Atlantica,0,5.48,0.06,-22.94,-49.48,
2019/11/26 18:03:04,GOES-16,Brasil,SAO PAULO,PIRAPOZINHO,Mata Atlantica,11,8.71,0.06,-22.59,-51.71,
2019/11/26 00:53:10,GOES-16,Brasil,SAO PAULO,JUNQUEIROPOLIS,Mata Atlantica,4,4.73,0.06,-21.63,-51.42,
2019/11/26 00:33:15,GOES-16,Brasil,SAO PAULO,JOSE BONIFACIO,Mata Atlantica,3,0.73,0.06,-21.05,-49.82,
2019/11/26 00:23:14,GOES-16,Brasil,SAO PAULO,JOSE BONIFACIO,Mata Atlantica,3,0.73,0.06,-21.05,-49.85,
2019/11/26 00:23:14,GOES-16,Brasil,SAO PAULO,JOSE BONIFACIO,Mata Atlantica,3,0.73,0.06,-21.05,-49.82,
2019/11/26 00:23:14,GOES-16,Brasil,SAO PAULO,JOSE BONIFACIO,Mata Atlantica,3,0.73,0.06,-21.07,-49.82,
2019/11/26 00:23:09,GOES-16,Brasil,SAO PAULO,BARIRI,Cerrado,3,0.69,0.06,-21.99,-48.64,
2019/11/26 00:23:09,GOES-16,Brasil,SAO PAULO,BARIRI,Cerrado,2,1.01,0.06,-22.01,-48.64,
2019/11/26 00:03:15,GOES-16,Brasil,SAO PAULO,JOSE BONIFACIO,Mata Atlantica,3,0.73,0.06,-21.07,-49.82,
2019/11/26 00:03:15,GOES-16,Brasil,SAO PAULO,JOSE BONIFACIO,Mata Atlantica,3,0.73,0.06,-21.05,-49.82,
2019/11/26 00:03:15,GOES-16,Brasil,SAO PAULO,JOSE BONIFACIO,Mata Atlantica,3,0.73,0.06,-21.05,-49.85,
2019/11/26 00:03:09,GOES-16,Brasil,SAO PAULO,BARIRI,Cerrado,2,1.01,0.06,-22.01,-48.64,
2019/11/26 00:03:09,GOES-16,Brasil,SAO PAULO,BARIRI,Cerrado,3,0.69,0.06,-21.99,-48.62,
2019/11/26 00:03:09,GOES-16,Brasil,SAO PAULO,BARIRI,Cerrado,3,0.69,0.06,-21.99,-48.64,
2019/11/18 05:03:05,GOES-16,Brasil,SAO PAULO,CRUZALIA,Mata Atlantica,4,0,1,-22.72,-50.69,
2019/11/18 05:03:05,GOES-16,Brasil,SAO PAULO,CRUZALIA,Mata Atlantica,4,0,1,-22.72,-50.71,
2019/11/18 05:03:05,GOES-16,Brasil,SAO PAULO,MARACAI,Mata Atlantica,4,0,1,-22.7,-50.69,
2019/11/18 05:03:05,GOES-16,Brasil,SAO PAULO,MARACAI,Mata Atlantica,4,0,1,-22.7,-50.71,
2019/11/18 20:53:08,GOES-16,Brasil,SAO PAULO,QUATA,Mata Atlantica,4,0,1,-22.21,-50.57,
2019/11/16 22:03:01,GOES-16,Brasil,SAO PAULO,ITAI,Cerrado,2,0,1,-23.61,-48.99,
2019/11/16 22:12:59,GOES-16,Brasil,SAO PAULO,ITAI,Cerrado,2,0,1,-23.61,-48.99,
2019/11/16 22:32:59,GOES-16,Brasil,SAO PAULO,ITAI,Cerrado,2,0,1,-23.63,-48.98,
2019/11/16 22:32:59,GOES-16,Brasil,SAO PAULO,ITAI,Cerrado,2,0,1,-23.61,-48.99,
2019/11/16 23:03:00,GOES-16,Brasil,SAO PAULO,ITAI,Cerrado,2,0,1,-23.61,-48.99,
2019/11/19 21:13:11,GOES-16,Brasil,SAO PAULO,AVANHANDAVA,Mata Atlantica,4,0,1,-21.56,-49.96,
2019/11/19 21:13:11,GOES-16,Brasil,SAO PAULO,AVANHANDAVA,Mata Atlantica,4,0,1,-21.56,-49.94,
2019/11/19 23:13:11,GOES-16,Brasil,SAO PAULO,FLORIDA PAULISTA,Mata Atlantica,4,0,1,-21.59,-51.16,
2019/11/12 00:53:05,GOES-16,Brasil,SAO PAULO,PIRAPOZINHO,Mata Atlantica,0,0,0.13,-22.61,-51.59,
2019/11/12 00:53:05,GOES-16,Brasil,SAO PAULO,NARANDIBA,Mata Atlantica,0,0,0.13,-22.61,-51.57,
2019/11/12 01:03:06,GOES-16,Brasil,SAO PAULO,ANHUMAS,Mata Atlantica,0,0,0.13,-22.39,-51.48,
2019/11/12 01:03:06,GOES-16,Brasil,SAO PAULO,PIRAPOZINHO,Mata Atlantica,0,0,0.13,-22.59,-51.6,
2019/11/12 01:03:06,GOES-16,Brasil,SAO PAULO,NARANDIBA,Mata Atlantica,0,0,0.13,-22.59,-51.58,
2019/11/12 01:33:04,GOES-16,Brasil,SAO PAULO,NARANDIBA,Mata Atlantica,0,0,0.13,-22.61,-51.57,
2019/11/12 02:03:05,GOES-16,Brasil,SAO PAULO,NARANDIBA,Mata Atlantica,0,0,0.13,-22.61,-51.57,
2019/11/04 21:43:03,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.78,-49.24,
2019/11/04 21:43:03,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.8,-49.24,
2019/11/04 21:43:03,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.81,-49.21,
2019/11/04 22:03:06,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.78,-49.24,
2019/11/04 22:03:06,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.8,-49.24,
2019/11/04 22:03:06,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.81,-49.21,
2019/11/04 00:53:10,GOES-16,Brasil,SAO PAULO,IBITINGA,Mata Atlantica,4,0.18,1,-21.73,-49.05,
2019/11/04 00:53:10,GOES-16,Brasil,SAO PAULO,IBITINGA,Mata Atlantica,4,0.18,1,-21.75,-49.05,
2019/11/04 00:23:12,GOES-16,Brasil,SAO PAULO,IBITINGA,Mata Atlantica,4,0.18,1,-21.73,-49.05,
2019/11/04 00:23:12,GOES-16,Brasil,SAO PAULO,IBITINGA,Mata Atlantica,4,0.18,1,-21.75,-49.05,
2019/11/04 00:23:12,GOES-16,Brasil,SAO PAULO,IBITINGA,Cerrado,4,0.18,1,-21.75,-49.02,
2019/11/04 00:33:10,GOES-16,Brasil,SAO PAULO,IBITINGA,Cerrado,4,0.18,1,-21.75,-49.02,
2019/11/04 00:33:10,GOES-16,Brasil,SAO PAULO,IBITINGA,Mata Atlantica,4,0.18,1,-21.75,-49.05,
2019/11/04 00:33:10,GOES-16,Brasil,SAO PAULO,IBITINGA,Mata Atlantica,4,0.18,1,-21.73,-49.05,
2019/11/04 22:53:12,GOES-16,Brasil,SAO PAULO,FLORIDA PAULISTA,Mata Atlantica,7,0,1,-21.63,-51.15,
2019/11/04 22:53:12,GOES-16,Brasil,SAO PAULO,FLORIDA PAULISTA,Mata Atlantica,7,0,1,-21.65,-51.15,
2019/11/04 00:03:12,GOES-16,Brasil,SAO PAULO,IBITINGA,Mata Atlantica,4,0.18,1,-21.75,-49.05,
2019/11/04 00:03:12,GOES-16,Brasil,SAO PAULO,IBITINGA,Cerrado,4,0.18,1,-21.75,-49.02,
2019/11/04 23:13:09,GOES-16,Brasil,SAO PAULO,LUTECIA,Mata Atlantica,4,0,1,-22.19,-50.39,
2019/11/04 23:33:08,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,4,0,1,-22.13,-49.65,
2019/11/04 23:33:08,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,4,0,1,-22.15,-49.65,
2019/11/04 23:33:06,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.8,-49.26,
2019/11/04 23:53:03,GOES-16,Brasil,SAO PAULO,SANTA CRUZ DO RIO PARDO,Cerrado,5,0.01,1,-22.86,-49.39,
2019/11/04 23:53:08,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,4,0,1,-22.15,-49.65,
2019/11/04 23:53:08,GOES-16,Brasil,SAO PAULO,GARCA,Mata Atlantica,4,0,1,-22.13,-49.65,
2019/11/04 23:53:08,GOES-16,Brasil,SAO PAULO,IACANGA,Cerrado,4,0.04,1,-22,-49.06,
2019/11/04 20:33:06,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.78,-49.27,
2019/11/04 20:33:06,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.78,-49.24,
2019/11/04 20:33:06,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.8,-49.26,
2019/11/04 20:33:06,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.8,-49.24,
2019/11/04 20:33:06,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.81,-49.21,
2019/11/04 21:33:05,GOES-16,Brasil,SAO PAULO,AGUAS DE SANTA BARBARA,Cerrado,5,0,1,-22.78,-49.24,
